slick_id,mmsi,observations,first_seen,last_seen,min_sog,max_sog,mean_sog,mean_cog,mean_lat,mean_lon,ais_gap_count,max_gap_minutes,stopped_observations,vessel_name,vessel_type,imo,length,width,draft,stopped_ratio
sentinel_147,499317479,9,2026-09-03 23:00:00+00:00,2026-09-03 23:20:11+00:00,12.4,13.7,13.044444444444444,251.7888888888889,18.85449733333333,72.52863355555556,0,4.033333333333333,0,MV COASTAL PEARL_63,Cargo,IMO4547081,130.2,19.7,8.4,0.0
sentinel_147,569749767,11,2026-09-03 23:00:00+00:00,2026-09-03 23:30:46+00:00,17.8,18.8,18.21818181818182,120.39090909090909,18.861759727272727,72.5690351818182,0,4.733333333333333,0,MT MALABAR QUEEN_99,Container Ship,IMO7679508,249.9,27.1,9.8,0.0
sentinel_147,663550988,149,2026-09-04 03:39:51+00:00,2026-09-04 10:56:21+00:00,0.5,4.1,1.2476510067114095,70.00402684563758,19.14221733557047,72.57715680536913,0,4.916666666666667,34,FV MUMBAI EXPRESS_65,Fishing,IMO7614724,17.7,5.7,1.1,0.22818791946308725
sentinel_147,697169479,72,2026-09-03 23:34:28+00:00,2026-09-04 03:05:49+00:00,3.0,7.0,5.245833333333334,92.34166666666667,18.901627944444446,72.65677081944445,0,4.966666666666667,0,MT MUMBAI EXPRESS_41,Fishing,IMO1966769,36.2,5.8,3.1,0.0
sentinel_147,730915077,31,2026-09-03 23:02:27+00:00,2026-09-04 00:29:53+00:00,13.6,15.6,14.780645161290321,55.15161290322581,18.91079506451613,72.645873,0,4.933333333333334,0,SY KONKAN TRADER_11,Cargo,IMO2293159,110.9,29.9,5.9,0.0
sentinel_147,790077090,47,2026-09-04 00:42:24+00:00,2026-09-04 03:10:51+00:00,6.2,9.0,7.71063829787234,288.9340425531915,18.978203,72.65061168085106,0,4.966666666666667,0,SY COASTAL PEARL_51,Tanker,IMO8387790,210.9,33.7,12.3,0.0
sentinel_148,209053121,9,2026-09-03 23:00:00+00:00,2026-09-03 23:23:32+00:00,19.8,21.1,20.344444444444445,244.42222222222225,19.084829,72.57050366666667,0,4.866666666666666,0,FV WESTERN STAR_38,Passenger,IMO3093190,110.1,26.5,8.2,0.0
sentinel_148,218087708,24,2026-09-03 23:00:00+00:00,2026-09-04 00:04:45+00:00,12.0,13.1,12.470833333333333,205.63333333333333,18.917163125,72.75744304166666,0,4.866666666666666,0,MT ARABIAN KNIGHT_62,Tanker,IMO8890587,204.3,33.4,13.8,0.0
sentinel_148,250916077,15,2026-09-03 23:28:15+00:00,2026-09-04 00:11:19+00:00,17.0,19.0,18.026666666666664,221.16666666666666,19.110048533333334,72.58008126666667,0,4.833333333333333,0,MT MUMBAI EXPRESS_67,Passenger,IMO5553736,93.3,17.7,6.0,0.0
sentinel_148,274992570,67,2026-09-04 01:17:37+00:00,2026-09-04 04:41:41+00:00,5.7,8.4,7.08955223880597,196.0402985074627,19.003052970149255,72.69489473134328,0,4.866666666666666,0,FV MUMBAI EXPRESS_19,Fishing,IMO1115482,36.8,9.5,1.7,0.0
sentinel_148,285514406,6,2026-09-03 23:00:00+00:00,2026-09-03 23:17:58+00:00,16.9,18.1,17.616666666666667,308.93333333333334,19.165767666666667,72.56125283333334,0,4.833333333333333,0,MT SEA HORIZON_25,Passenger,IMO1258768,221.2,19.2,8.5,0.0
sentinel_148,368688902,26,2026-09-04 00:02:47+00:00,2026-09-04 01:21:19+00:00,11.2,13.0,12.13846153846154,31.196153846153848,19.073575961538463,72.576891,0,4.7,0,MT MUMBAI EXPRESS_99,Cargo,IMO1898516,213.1,17.8,11.2,0.0
sentinel_148,439670711,51,2026-09-04 02:21:55+00:00,2026-09-04 04:59:35+00:00,7.6,10.0,9.041176470588235,41.33137254901961,19.046102215686275,72.63898733333333,0,4.933333333333334,0,MV MUMBAI EXPRESS_14,Tanker,IMO3341057,203.1,18.7,8.5,0.0
sentinel_148,490612805,17,2026-09-03 23:14:03+00:00,2026-09-04 00:04:48+00:00,15.0,16.0,15.53529411764706,303.0764705882353,19.137831764705883,72.70706211764707,0,4.55,0,SY ARABIAN KNIGHT_48,Tanker,IMO4773549,247.2,22.2,9.9,0.0
sentinel_148,499317479,7,2026-09-03 23:00:00+00:00,2026-09-03 23:16:12+00:00,12.4,13.7,13.1,251.82857142857142,18.857319285714286,72.53762314285714,0,4.033333333333333,0,MV COASTAL PEARL_63,Cargo,IMO4547081,130.2,19.7,8.4,0.0
sentinel_148,569749767,11,2026-09-03 23:01:24+00:00,2026-09-03 23:33:21+00:00,17.8,18.8,18.263636363636365,120.5090909090909,18.85400927272727,72.58299218181818,0,4.733333333333333,0,MT MALABAR QUEEN_99,Container Ship,IMO7679508,249.9,27.1,9.8,0.0
sentinel_148,663550988,144,2026-09-04 03:56:55+00:00,2026-09-04 10:56:21+00:00,0.5,3.5,1.1590277777777778,70.22222222222223,19.14334527777778,72.58012919444444,0,4.916666666666667,34,FV MUMBAI EXPRESS_65,Fishing,IMO7614724,17.7,5.7,1.1,0.2361111111111111
sentinel_148,697169479,71,2026-09-03 23:45:24+00:00,2026-09-04 03:16:00+00:00,3.0,7.0,5.095774647887324,92.3,18.900984267605633,72.67297447887324,0,4.966666666666667,0,MT MUMBAI EXPRESS_41,Fishing,IMO1966769,36.2,5.8,3.1,0.0
sentinel_148,730915077,31,2026-09-03 23:04:52+00:00,2026-09-04 00:31:51+00:00,13.6,15.6,14.80967741935484,55.119354838709675,18.91756919354839,72.65614848387096,0,4.933333333333334,0,SY KONKAN TRADER_11,Cargo,IMO2293159,110.9,29.9,5.9,0.0
sentinel_148,790077090,45,2026-09-04 00:34:53+00:00,2026-09-04 02:59:19+00:00,6.2,9.0,7.751111111111111,288.53555555555556,18.971165822222222,72.67203915555555,0,4.966666666666667,0,SY COASTAL PEARL_51,Tanker,IMO8387790,210.9,33.7,12.3,0.0
sentinel_151,209053121,9,2026-09-03 23:00:00+00:00,2026-09-03 23:23:32+00:00,19.8,21.1,20.344444444444445,244.42222222222225,19.084829,72.57050366666667,0,4.866666666666666,0,FV WESTERN STAR_38,Passenger,IMO3093190,110.1,26.5,8.2,0.0
sentinel_151,218087708,24,2026-09-03 23:00:00+00:00,2026-09-04 00:04:45+00:00,12.0,13.1,12.470833333333333,205.63333333333333,18.917163125,72.75744304166666,0,4.866666666666666,0,MT ARABIAN KNIGHT_62,Tanker,IMO8890587,204.3,33.4,13.8,0.0
sentinel_151,250916077,15,2026-09-03 23:28:15+00:00,2026-09-04 00:11:19+00:00,17.0,19.0,18.026666666666664,221.16666666666666,19.110048533333334,72.58008126666667,0,4.833333333333333,0,MT MUMBAI EXPRESS_67,Passenger,IMO5553736,93.3,17.7,6.0,0.0
sentinel_151,274992570,67,2026-09-04 01:17:37+00:00,2026-09-04 04:41:41+00:00,5.7,8.4,7.08955223880597,196.0402985074627,19.003052970149255,72.69489473134328,0,4.866666666666666,0,FV MUMBAI EXPRESS_19,Fishing,IMO1115482,36.8,9.5,1.7,0.0
sentinel_151,285514406,6,2026-09-03 23:00:00+00:00,2026-09-03 23:17:58+00:00,16.9,18.1,17.616666666666667,308.93333333333334,19.165767666666667,72.56125283333334,0,4.833333333333333,0,MT SEA HORIZON_25,Passenger,IMO1258768,221.2,19.2,8.5,0.0
sentinel_151,368688902,26,2026-09-04 00:02:47+00:00,2026-09-04 01:21:19+00:00,11.2,13.0,12.13846153846154,31.196153846153848,19.073575961538463,72.576891,0,4.7,0,MT MUMBAI EXPRESS_99,Cargo,IMO1898516,213.1,17.8,11.2,0.0
sentinel_151,439670711,51,2026-09-04 02:21:55+00:00,2026-09-04 04:59:35+00:00,7.6,10.0,9.041176470588235,41.33137254901961,19.046102215686275,72.63898733333333,0,4.933333333333334,0,MV MUMBAI EXPRESS_14,Tanker,IMO3341057,203.1,18.7,8.5,0.0
sentinel_151,490612805,17,2026-09-03 23:14:03+00:00,2026-09-04 00:04:48+00:00,15.0,16.0,15.53529411764706,303.0764705882353,19.137831764705883,72.70706211764707,0,4.55,0,SY ARABIAN KNIGHT_48,Tanker,IMO4773549,247.2,22.2,9.9,0.0
sentinel_151,499317479,7,2026-09-03 23:00:00+00:00,2026-09-03 23:16:12+00:00,12.4,13.7,13.1,251.82857142857142,18.857319285714286,72.53762314285714,0,4.033333333333333,0,MV COASTAL PEARL_63,Cargo,IMO4547081,130.2,19.7,8.4,0.0
sentinel_151,569749767,11,2026-09-03 23:01:24+00:00,2026-09-03 23:33:21+00:00,17.8,18.8,18.263636363636365,120.5090909090909,18.85400927272727,72.58299218181818,0,4.733333333333333,0,MT MALABAR QUEEN_99,Container Ship,IMO7679508,249.9,27.1,9.8,0.0
sentinel_151,663550988,144,2026-09-04 03:56:55+00:00,2026-09-04 10:56:21+00:00,0.5,3.5,1.1590277777777778,70.22222222222223,19.14334527777778,72.58012919444444,0,4.916666666666667,34,FV MUMBAI EXPRESS_65,Fishing,IMO7614724,17.7,5.7,1.1,0.2361111111111111
sentinel_151,697169479,71,2026-09-03 23:45:24+00:00,2026-09-04 03:16:00+00:00,3.0,7.0,5.095774647887324,92.3,18.900984267605633,72.67297447887324,0,4.966666666666667,0,MT MUMBAI EXPRESS_41,Fishing,IMO1966769,36.2,5.8,3.1,0.0
sentinel_151,730915077,31,2026-09-03 23:04:52+00:00,2026-09-04 00:31:51+00:00,13.6,15.6,14.80967741935484,55.119354838709675,18.91756919354839,72.65614848387096,0,4.933333333333334,0,SY KONKAN TRADER_11,Cargo,IMO2293159,110.9,29.9,5.9,0.0
